Record_ID,Timestamp_Hour,Day_of_Week,Location,Num_Connected_Devices,Bandwidth_Usage_Mbps,AP_Load_Percent,Network_Latency_ms,Packet_Loss_Rate_Percent,Signal_Strength_dBm,Retransmission_Rate_Percent,Throughput_Mbps,Active_Sessions,Channel_Utilization_Percent,Congestion_Level
3677,14,Wednesday,Library,181.5316590350039,154.43,56.7,65.5,3.1,-58.7,6.09,116.90522488634045,239.0,53.75,Medium
2720,13,Monday,Cafeteria,170.16027326742903,194.2,65.81,65.0,4.5649999999999995,-52.7,4.89,177.15703311544362,213.0,56.56,Low
5172,18,Tuesday,Lecture_Hall_2,91.39174815692392,89.29,30.98,35.2,1.61,-45.7,4.05,73.94728919543223,100.0,30.66,Low
1684,12,Sunday,Lab_Block_A,79.2176036402515,71.05,26.088,31.5,1.58,,2.39,61.75990499661694,92.0,22.99,Low
2506,12,Friday,Admin_Block,151.55206902969323,164.51,45.26,50.6,2.33,-52.6,5.12,140.20836055957955,208.0,32.98,Low
3179,10,Tuesday,Lecture_Hall_1,110.59665156759016,90.99,40.55,44.2,1.74,-46.7,3.81,85.5597819785844,150.0,33.24,Low
2994,17,Friday,Library,137.70047978823905,119.7,47.12,71.1,2.36,-57.3,4.37,109.55618781866237,192.0,42.13,Low
1666,21,Thursday,Lab_Block_A,47.09197721268532,46.34,7.14,22.8,0.54,-43.4,0.83,42.805843367938735,79.0,9.59,Medium
2446,12,Wednesday,Hostel_B,204.5021841220265,226.86,64.2,103.6,2.62,-60.7,4.81,190.84190991739595,282.0,56.49,Low
2727,13,Tuesday,Lab_Block_B,195.4995178207596,206.31199999999998,63.39,91.8,2.6,-62.3,4.68,190.44967258150504,272.0,59.99,Low
2231,17,Wednesday,Sports_Complex,145.3309174760611,135.82800000000003,42.79,49.9,2.15,-56.6,3.63,105.62517153807269,190.0,44.04,Low
4673,9,Sunday,Library,67.47531048640909,70.75,19.95,29.4,1.02,-43.8,3.07,50.57373796560336,89.0,26.57,Low
3556,15,Thursday,Cafeteria,163.6466329744699,159.55,51.74,68.6,2.11,-53.3,3.36,134.3123096431958,210.0,48.87,Low
5526,7,Friday,Library,5.0,5.0,11.43,47.2,0.83,-40.9,2.17,4.591185111374045,5.0,15.06,Low
3219,19,Monday,Lab_Block_A,50.72469027780941,43.57,7.83,27.3,0.88,-38.9,1.81,30.832398434588075,90.0,6.26,Low
1356,9,Wednesday,Hostel_B,83.41357297679436,77.9,26.018,29.9,1.434,-49.1,1.93,56.068372578737275,110.0,24.02,Low
2320,20,Monday,Lab_Block_A,24.323775255891988,15.7,11.71,40.7,0.636,-45.4,1.34,15.085570911488793,44.0,14.57,Low
2980,8,Sunday,Lecture_Hall_2,5.3000533546871615,5.0,9.81,23.3,0.49,-37.0,1.1,3.730883155742522,5.0,9.19,Low
1448,9,Monday,Lab_Block_B,81.31865147552041,85.94,30.63,43.5,1.84,-44.1,3.6,75.64447388297803,107.0,29.94,Low
3008,10,Monday,Lab_Block_A,117.68086399536392,105.91,47.47,49.0,2.11,-53.6,4.38,77.91779697421723,148.6,34.74,Low
4708,19,Sunday,Hostel_A,17.56197376003646,26.14,6.712000000000001,22.0,0.19,-43.0,0.37,22.743392228336166,28.0,0.0,Low
1815,5,Friday,Hostel_B,5.0,5.0,0.85,22.18,0.35,-41.2,1.06,3.4988341607777027,14.0,5.75,Low
3685,7,Sunday,Lecture_Hall_1,5.0,5.0,10.18,27.6,0.7100000000000001,,1.83,4.33316489484532,5.0,3.67,Low
5153,8,Tuesday,Lab_Block_A,32.81946590261208,33.14,14.96,22.9,0.62,-42.6,0.98,31.391717505139734,56.0,7.84,Low
3964,13,Friday,Lecture_Hall_2,215.2219363961524,220.66,71.24,100.8,2.92,-60.0,5.25,191.25428305080388,271.0,60.84,Low
1932,5,Sunday,Lecture_Hall_2,42.29728386347846,33.41,17.78,36.1,0.75,-44.4,1.39,30.868687354620413,34.0,11.56,Low
6049,16,Sunday,Lecture_Hall_1,49.88703704983197,38.6,13.26,24.0,0.56,-54.6,1.22,34.50935909343895,85.0,15.51,Low
6236,11,Wednesday,Lecture_Hall_2,150.9900988353252,165.7,45.58,48.7,2.07,-56.1,3.5,125.3886205528003,182.0,40.03,Low
6228,7,Sunday,Lab_Block_A,5.0,5.0,0.0,17.2,0.33,-34.1,1.19,4.245964847420261,5.0,0.0,Low
4991,11,Thursday,Library,127.7259913335685,114.43,38.29,55.2,1.62,-54.2,2.94,93.53035868248195,196.0,32.09,Low
3080,2,Thursday,Hostel_A,55.2999639008678,47.68,18.88,35.4,0.86,,2.12,37.18489891556292,61.0,21.07,Low
2603,6,Thursday,Library,32.111465742632646,8.493999999999998,6.71,17.6,0.67,-43.1,1.17,4.685861110727651,40.0,3.88,Low
3170,9,Wednesday,Sports_Complex,78.03635372035221,84.03,32.02,39.3,1.89,-41.5,3.2,62.77458401012943,111.0,25.58,Low
1743,13,Wednesday,Cafeteria,202.03364686344304,202.95,69.71,97.6,3.03,-54.9,,156.16334892892002,253.4,59.25599999999999,Medium
5619,7,Saturday,Lecture_Hall_1,33.147981256496,27.55,4.12,23.8,0.38,,0.65,22.37587738669264,74.0,9.69,Low
3886,18,Friday,Lab_Block_A,50.34982160086769,63.53,19.39,29.2,0.87,-34.9,1.86,47.16937573440332,52.0,16.44,Low
1810,16,Tuesday,Sports_Complex,175.5431420135999,162.55,48.94,51.3,2.02,,3.44,133.0365537558953,200.0,45.29,Low
1595,13,Friday,Library,177.2479916670245,188.83,58.67,73.2,2.87,,4.38,163.57396662566342,244.0,45.57,Low
2510,14,Wednesday,Library,178.3124317053103,179.2,56.18,63.3,2.36,-49.3,4.68,159.0747830892651,237.0,48.88,Low
1381,10,Tuesday,Sports_Complex,139.17189262347222,148.42,42.81,50.1,1.86,-53.2,3.24,138.71201023127617,198.0,48.63,Low
2884,9,Sunday,Library,34.139378274623475,55.79,11.37,24.0,1.09,-42.9,2.87,49.79229056883703,24.0,5.74,Low
4686,10,Wednesday,Admin_Block,134.68918924904722,147.6,47.3,58.8,2.04,-44.2,3.08,112.82602725832207,183.0,36.68,Low
3534,8,Monday,Lecture_Hall_1,44.38995217481432,43.9,13.32,26.8,0.724,-46.6,1.92,35.39016041536308,57.8,14.23,Low
2827,19,Friday,Hostel_B,52.32821347320602,57.76,16.25,33.2,0.86,,1.96,48.755819362833954,38.0,19.82,Low
2220,16,Tuesday,Lab_Block_A,145.05401422277922,169.53,45.58,64.0,1.93,-48.8,,133.36100280723403,174.0,44.49,Low
1307,10,Thursday,Cafeteria,102.62984232403812,336.41999999999996,25.32,31.8,1.24,-52.8,2.2,88.37060881963235,141.0,26.19,Low
6257,10,Monday,Lecture_Hall_1,85.65137062101985,99.47,27.45,45.4,1.16,-42.5,3.3,94.24893250624513,118.0,36.59,Low
3104,8,Wednesday,Hostel_A,53.3381492831856,38.36,11.29,31.4,1.0,-45.9,1.08,36.56445497774376,73.0,14.1,Low
2282,12,Thursday,Hostel_B,125.43206261645577,158.35,42.5,50.3,1.87,-46.4,3.52,109.59330428296788,162.0,35.83,Low
2240,9,Saturday,Lab_Block_B,27.34193179243885,8.85,10.37,23.6,1.07,-44.7,1.67,6.64012928974608,26.0,7.2700000000000005,Low
6211,17,Saturday,Lecture_Hall_1,47.86416803519401,45.72,9.74,22.3,0.71,-37.2,1.36,41.41542653558779,63.0,5.13,Low
6403,3,Tuesday,Library,27.029720784683,51.22,9.71,53.8,0.53,-38.0,0.86,40.15159310807456,34.0,1.69,Low
5421,6,Sunday,Hostel_A,27.86375812636432,5.0,18.42,33.5,1.67,-41.2,4.56,4.609574447313579,54.0,9.56,Low
3352,20,Sunday,Sports_Complex,9.637981836846242,38.58,7.11,31.9,0.47400000000000003,-40.9,2.13,31.553712131216287,5.0,12.99,Low
5133,14,Tuesday,Lab_Block_A,156.39696012555902,184.06,48.67,50.4,2.21,-62.7,3.54,145.45481896254935,180.0,45.76,Low
2796,11,Wednesday,Lecture_Hall_2,189.85688937657545,199.64,66.67,63.9,2.81,,4.49,177.7632686531139,221.0,47.48,Low
2799,16,Monday,Library,151.89020002364308,149.61,47.7,51.7,2.45,-57.4,4.55,134.99780927416856,183.0,46.3,Low
1454,15,Tuesday,Lecture_Hall_2,183.3979572752931,202.48,66.33,97.0,2.834,,5.01,186.14125590900446,232.0,59.71,Low
2617,16,Friday,Library,113.03103954573407,96.95,34.4,42.0,1.53,-50.0,,91.06807232119615,169.0,32.75,Low
5935,10,Monday,Lab_Block_A,131.41819321775915,119.44,45.62,52.0,2.62,-47.4,4.04,100.59168699211021,169.6,44.13,Low
3974,12,Tuesday,Cafeteria,170.22809517197862,181.84,48.5,49.0,2.12,,3.69,144.15747488664368,207.0,38.62,Low
5176,8,Monday,Library,38.608951830143546,39.29,12.53,21.0,0.81,-43.0,1.36,37.41169800468161,49.0,18.74,Low
1066,6,Saturday,Hostel_A,23.48326591712808,37.3,6.66,18.4,0.55,-42.5,1.04,26.319229871136024,36.0,3.4,Low
3751,21,Monday,Lecture_Hall_1,5.0,14.6,1.498,13.7,0.13,-45.2,,12.691234180435112,13.8,7.97,Low
5574,13,Friday,Lecture_Hall_1,185.0436334768648,188.15,54.16,102.1,2.698,-59.1,3.63,165.3189431389322,268.0,41.73,Low
4620,8,Monday,Library,27.28938675534198,49.367999999999995,6.69,19.1,0.45,-51.2,0.8,37.85838950636658,36.0,3.13,Low
4939,1,Monday,Library,12.219048051223002,11.94,1.82,13.2,0.28,-35.9,0.73,8.687864636159691,32.0,11.32,Low
6477,7,Wednesday,Lecture_Hall_1,9.358007854836128,31.4,0.0,22.0,0.8,-32.8,1.75,25.990125742473825,5.0,2.81,Low
3107,12,Wednesday,Hostel_B,133.2254210634763,152.62,44.36,47.3,1.91,-46.6,3.26,134.9770674176713,178.0,38.32,Low
3043,8,Friday,Lecture_Hall_2,51.58545288781376,59.43,15.16,26.2,0.97,-43.6,2.16,57.390891765302065,71.0,7.6,Low
6141,10,Wednesday,Hostel_B,139.04329064549233,148.59,46.86,60.8,1.96,-44.5,3.64,128.64246164803245,185.0,45.35,Low
1451,6,Saturday,Lecture_Hall_1,23.45378348268434,5.0,11.07,25.8,0.6,-37.7,1.09,3.539667898682307,36.0,14.0,Low
3614,9,Friday,Cafeteria,56.94601735955918,62.34,19.5,30.2,0.8,-41.2,1.28,60.668694300192456,59.0,10.48,Low
6461,10,Wednesday,Lab_Block_A,117.12371432155044,97.88,34.21,40.4,1.54,-47.2,3.1,80.35137888615473,154.0,25.34,Low
1869,18,Monday,Lab_Block_A,89.38248945194916,69.54,24.466,31.3,0.8,,1.41,52.4018740116832,86.0,11.97,Low
1255,8,Thursday,Library,50.33525505629948,49.39,14.7,23.1,0.7779999999999999,-41.5,1.51,39.31777686479633,43.0,13.72,Low
3276,13,Monday,Lecture_Hall_1,193.93167523633537,213.63,61.31,96.3,2.48,-55.8,4.56,168.60819480292838,271.0,48.33,Low
4090,17,Thursday,Library,149.6420535808052,160.91,57.52,57.1,2.4479999999999995,-56.2,4.85,135.9429941255255,195.0,53.74,Low
4917,16,Wednesday,Lab_Block_B,136.24554924286315,162.42,41.77,64.3,1.81,-53.1,3.21,119.37579997524206,181.2,41.69,Low
3498,14,Thursday,Library,166.53147231960213,188.43,53.52,71.5,2.15,-52.7,4.3,179.59074653041137,233.0,51.37,Low
4203,9,Wednesday,Hostel_B,80.52542289898729,105.07,30.98,52.6,1.79,-47.2,3.23,75.92198031521433,114.0,32.58,Low
1100,10,Thursday,Library,124.65005808095586,149.6,40.37,54.3,1.97,-45.8,4.07,142.58641564473967,162.0,38.99,Low
4422,12,Wednesday,Lecture_Hall_2,165.9634546653401,155.13,61.41,63.1,2.7220000000000004,-41.0,4.35,116.2771009648965,216.0,53.91,Low
3054,8,Wednesday,Lecture_Hall_1,46.14829411038458,32.3,24.09,30.5,1.3,-46.8,1.96,22.699342316623806,60.0,17.82,Low
5310,9,Saturday,Lab_Block_B,15.471907317982566,5.0,3.0,23.1,0.22599999999999998,-45.0,0.84,3.6673061355211725,41.0,0.0,Low
3085,15,Wednesday,Lecture_Hall_2,173.23580358755996,192.95,54.7,71.4,2.86,-59.1,5.55,132.7861391967301,226.0,60.21,Low
6163,10,Tuesday,Hostel_B,156.83800539793074,138.61,54.68,56.2,2.703,-52.6,5.74,124.76068826714938,205.0,53.11,Low
3402,22,Monday,Lecture_Hall_2,5.0,11.88,0.33,16.1,1.91,,2.95,8.680073424468308,9.0,5.42,Low
6291,7,Friday,Hostel_A,33.76921650507537,28.92,11.47,27.1,0.87,-43.8,1.55,26.334708112650393,68.0,13.36,Low
3598,15,Thursday,Lecture_Hall_1,139.63778499045353,134.33,42.53,48.3,2.28,-46.3,3.55,129.01502659396294,188.0,38.03,Low
2304,8,Monday,Hostel_A,43.80487148400682,49.14,12.95,29.7,0.95,-41.5,1.63,34.51137501963784,40.0,11.21,Low
2932,22,Tuesday,Library,18.63288492802381,41.27,13.22,23.8,0.76,-35.8,1.8,35.52295688929457,32.0,17.77,Low
5337,8,Friday,Library,38.67761105802956,45.46,17.42,29.2,0.74,-36.9,1.99,35.13691989863616,41.0,19.72,Low
2923,14,Wednesday,Hostel_A,217.11825444977376,218.59,64.53,99.5,2.74,-58.3,4.63,161.18988343064458,296.0,70.84,Low
3896,17,Monday,Cafeteria,114.77261787586914,109.59,34.42,64.5,2.37,-46.1,3.85,106.64517668775831,155.0,27.18,Low
5918,17,Wednesday,Cafeteria,85.36593365641589,92.06,31.15,50.3,1.3,-56.2,2.0,80.90388842583556,104.0,20.96,Low
4357,16,Friday,Admin_Block,147.68925974490037,129.68,49.95,53.3,2.442,-51.8,3.36,95.16810543665332,186.0,48.27,Low
4296,14,Monday,Lecture_Hall_1,159.5284511976647,177.39,60.66,65.6,3.04,-51.4,5.16,169.02195808701694,211.0,62.39,Medium
1394,12,Tuesday,Admin_Block,112.62958184078948,141.25,31.88,55.6,1.3,-54.8,2.15,117.90435696075899,155.0,31.76,Low
5597,18,Wednesday,Lecture_Hall_1,107.38010400059464,92.05,40.97,44.5,1.86,-49.5,2.86,68.08082383780952,134.0,35.67,Low
5497,20,Thursday,Hostel_B,12.343734739603088,5.0,0.0,12.6,0.11,-34.8,0.55,4.234166764666839,15.0,0.0,Low
1706,5,Thursday,Library,44.95208679104133,40.25,13.89,21.2,0.62,-45.9,1.13,36.91808339363891,37.0,9.87,Low
5990,17,Tuesday,Lecture_Hall_2,113.96142440744462,117.85,38.62,45.5,1.6,-48.6,2.44,107.03021933484662,160.0,29.99,Low
4644,13,Thursday,Lecture_Hall_1,203.3927784466546,213.87,58.03,87.3,2.36,-57.6,4.22,165.7982398290348,277.0,54.96,High
2537,14,Thursday,Hostel_A,200.54788253867048,200.4,64.95,92.6,3.31,-52.5,5.01,140.47096047304703,254.0,51.93,Medium
3665,7,Sunday,Hostel_A,56.57228162379748,58.31,21.17,27.8,0.998,,2.92,43.14930276828198,77.0,27.6,Low
1616,7,Friday,Library,38.68881364200724,20.34,9.58,25.7,0.48,-36.8,1.95,18.68739746115405,5.0,9.38,Low
5466,18,Tuesday,Admin_Block,92.11160900017828,64.67,26.34,37.4,1.1600000000000001,-39.8,3.17,61.81205448633228,135.0,28.75,Low
1680,12,Friday,Lab_Block_B,176.08665958247752,182.5,61.18,66.3,2.5,-54.1,4.33,175.04205766534568,247.0,57.82,Low
6238,14,Friday,Library,196.22518641404295,218.41,62.91,98.7,2.57,-53.7,3.88,156.47209736902263,261.0,61.84,Low
4096,21,Thursday,Lecture_Hall_1,45.27309364427696,8.48,9.89,41.6,0.85,-45.3,1.7,8.002275904461381,33.0,9.27,Low
3248,20,Sunday,Lecture_Hall_2,29.963482052538485,27.81,6.74,78.7,0.43,-38.4,0.69,21.246792997854627,56.0,3.2,Low
5564,15,Thursday,Lab_Block_B,149.26598186919887,159.88,56.29,60.9,2.84,-50.7,4.65,152.04424569290902,202.6,44.42,Low
3704,9,Monday,Hostel_A,40.70490461800799,45.97,9.18,33.1,0.4,,0.71,32.18571715844822,55.0,9.01,Low
3952,18,Friday,Lecture_Hall_1,78.63567403491913,88.79,29.22,38.1,1.47,-54.0,2.21,78.61963733853136,99.0,27.89,Low
3003,3,Wednesday,Lecture_Hall_2,37.71356880014942,19.3,15.68,32.7,1.21,,2.81,15.158841702857577,38.0,16.57,Low
2402,20,Thursday,Lab_Block_A,5.0,13.14,5.83,15.0,0.4,-42.6,0.83,9.22727897175798,5.0,2.76,Low
5419,12,Monday,Lecture_Hall_1,162.58206502398406,159.39,53.12,56.2,2.78,-54.0,5.68,147.9674514032876,206.0,36.34,Low
3452,9,Thursday,Lab_Block_B,96.30702018492232,85.52,31.802,43.3,1.37,-44.0,3.44,74.33095039135307,108.0,28.41,Low
1226,6,Saturday,Hostel_A,19.025806655560388,37.54,12.93,21.9,0.84,-45.3,1.26,33.127211077192165,35.0,7.13,Low
1535,15,Tuesday,Library,156.40030111321036,174.38,52.3,54.0,2.44,-49.8,3.94,156.5951460379604,220.0,49.95,Low
3832,7,Wednesday,Hostel_B,23.27874590332894,27.88,3.03,14.9,1.31,-30.0,2.4,21.549653284391443,57.0,0.78,Low
4249,22,Thursday,Lab_Block_A,5.0,5.0,4.22,15.1,0.25,-45.9,0.59,4.5900270793464575,17.0,4.676,Low
2642,13,Monday,Cafeteria,161.33627111475434,167.19,49.62,57.5,2.0,,,133.56360887926635,194.0,44.7,Low
3133,12,Monday,Hostel_A,189.59561349971375,188.98,61.58,62.4,2.56,-57.6,4.02,154.4766072906194,250.0,50.2,Low
3809,16,Saturday,Lecture_Hall_2,58.57569962342272,72.67,22.91,32.9,1.05,-39.6,2.16,54.046121145268685,74.0,24.05,Low
2074,20,Thursday,Lecture_Hall_2,13.592824162096022,5.0,5.81,23.3,0.762,,0.86,4.349966956540176,5.0,7.29,Low
2413,20,Monday,Hostel_B,27.443275109990797,34.99,12.896,21.8,0.68,-41.6,1.95,32.10749424007344,45.0,19.31,Low
3866,10,Sunday,Cafeteria,69.5092744356304,77.83,27.87,32.9,1.16,-44.8,2.84,67.41568465826707,84.0,29.66,Low
6387,15,Thursday,Sports_Complex,190.2748923311457,160.47,66.89,66.1,3.06,,4.6,152.9936116151776,267.0,67.74,Medium
4065,12,Monday,Hostel_B,188.03071635765147,181.15,61.9,61.1,2.74,-57.4,4.38,164.82017483320791,271.0,53.99,Low
2504,15,Monday,Lab_Block_B,181.2056822200871,176.44,60.08,71.1,2.54,-52.3,4.32,156.31278432330282,244.0,53.85,Low
5944,8,Friday,Lecture_Hall_2,38.7291482231285,39.83,9.002,32.6,0.6,-41.5,1.48,31.232653511654362,38.0,4.39,Low
4961,7,Monday,Sports_Complex,37.97642301343981,39.89,12.7,29.7,0.96,-42.4,2.32,36.56512813600065,65.0,15.08,Low
1214,17,Tuesday,Cafeteria,111.39011771574754,95.01,37.66,56.7,1.59,-54.4,2.48,88.39709255766289,150.0,26.8,Low
2032,8,Friday,Hostel_A,69.72320654600523,85.59,17.63,45.2,0.73,-43.0,1.9,84.29575413232632,99.0,16.53,Low
4435,7,Monday,Sports_Complex,5.0,5.0,0.0,21.4,0.25,-39.3,1.29,4.569566983022266,24.0,7.74,Low
3146,21,Saturday,Lecture_Hall_2,5.985348270211879,5.23,0.0,21.7,0.11,-42.7,0.51,3.862934634438468,5.0,0.85,Low
2517,19,Tuesday,Hostel_A,48.65396299058422,40.78,18.75,29.48,0.75,-50.0,1.9,34.514111878585,50.0,11.9,Low
2638,11,Saturday,Lecture_Hall_1,68.83783120092933,75.46,19.11,30.7,1.19,-44.4,1.88,63.08370050420555,101.0,11.0,Low
5699,10,Tuesday,Lab_Block_A,119.45371880205978,138.01,51.48,55.9,2.79,-47.4,4.31,114.40836835356939,147.0,52.79,Medium
3045,13,Monday,Library,142.27168841734107,184.15,49.85,61.0,2.28,-50.0,3.71,167.24442536889882,187.0,42.25,Low
3655,6,Thursday,Hostel_B,5.0,5.0,0.0,24.8,1.61,-36.4,2.85,4.411944495868181,19.0,3.36,Low
4495,0,Friday,Library,32.34870880822862,40.12,5.98,15.8,0.504,-45.4,0.53,31.721800721331512,31.0,0.8,Low
6136,17,Tuesday,Cafeteria,107.55325181299068,89.28,41.27,46.3,1.81,-46.5,3.27,82.02460539174527,155.0,41.77,Low
5333,15,Saturday,Hostel_A,96.92750420125762,114.93,31.2,49.1,1.29,-46.5,2.06,88.31618421638477,124.0,30.58,Low
2528,22,Monday,Lecture_Hall_1,15.043321248195614,27.81,7.596000000000001,24.3,1.01,-44.3,1.65,24.950568583815368,37.0,12.49,Medium
2715,9,Tuesday,Library,79.99389132216035,68.588,13.59,25.6,2.05,-46.8,3.15,52.32838004153143,124.0,15.05,Low
5905,11,Monday,Library,134.5562284492684,150.53400000000002,42.83,45.9,2.18,-55.1,3.34,133.61425613418174,172.0,46.17,Low
2708,6,Thursday,Cafeteria,33.18308515103333,27.63,6.78,40.1,2.43,-44.7,3.67,25.432113792304406,51.0,7.960000000000001,Low
1407,16,Monday,Lecture_Hall_2,132.11727537578597,336.41999999999996,38.68,42.3,2.9,-51.5,4.8,128.88707953374725,164.0,38.91,Low
5652,15,Tuesday,Hostel_B,148.45495162716966,156.76,50.56,54.7,2.18,-54.7,3.43,129.54622111637684,187.0,37.09,Low
5276,12,Wednesday,Lecture_Hall_2,172.8484154622088,176.89,56.89,58.5,2.87,-55.1,5.28,157.6301181712225,221.0,56.62,Low
1579,18,Monday,Lecture_Hall_2,107.08651561542524,123.94,33.4,47.6,1.67,,3.06,102.4230850945645,165.0,30.38,Low
5957,18,Wednesday,Hostel_B,66.33392554323837,68.41,11.09,29.3,0.8,-42.1,1.79,50.88962720085394,103.0,4.54,Low
1368,10,Thursday,Hostel_A,115.5396998904016,104.26,38.78,50.3,1.79,-49.1,3.01,77.23006014048941,137.0,27.98,Low
3993,11,Thursday,Admin_Block,134.0852685412627,151.71,48.05,61.9,2.15,-42.3,4.46,141.09962447067986,172.0,42.13,Low
1537,7,Wednesday,Lab_Block_B,38.62558813654151,49.23,17.55,27.3,1.08,-45.4,2.02,40.85136559571249,35.0,13.51,Low
1148,4,Friday,Library,33.16326699877101,47.44799999999999,14.72,27.1,1.28,-43.6,2.88,43.30793260315449,38.0,15.59,Low
4543,18,Sunday,Lab_Block_A,41.36339685367119,50.72,7.78,28.8,1.34,-42.6,2.69,35.598436814031615,53.0,5.97,Low
3001,11,Friday,Lecture_Hall_2,159.736161790813,176.62,61.66,60.6,2.59,-50.1,4.65,156.4448486093366,212.0,54.57,Low
3427,9,Friday,Hostel_B,83.62243006495017,96.86,42.54,45.879999999999995,2.05,-47.8,3.71,84.96995962401495,112.0,36.6,Low
1651,9,Tuesday,Hostel_A,84.77681569177889,66.0,26.54,52.5,1.67,-41.4,3.24,61.12891816851856,115.0,19.48,Low
1194,15,Thursday,Lab_Block_B,146.13455617236033,139.0,45.93,47.9,3.16,-44.0,5.95,132.5715164539102,179.0,43.272,Medium
2944,14,Thursday,Library,184.5859360170845,169.09,51.32,56.0,2.09,,4.01,125.45137083897576,256.0,41.12,Low
1939,1,Thursday,Lecture_Hall_2,15.943800573722877,42.23,12.93,23.2,0.92,-38.6,1.47,41.78436211001827,43.0,11.15,Low
1167,10,Thursday,Library,133.56022801834237,133.82,49.1,72.1,2.13,-53.5,3.54,113.46980165333048,164.8,53.09,Low
1543,13,Monday,Lecture_Hall_2,194.9692500330239,184.86,66.16,88.3,2.89,-58.4,4.92,167.46436327553786,280.0,57.88,Low
4588,10,Friday,Admin_Block,148.81107107616737,149.92,44.02,52.5,1.85,-53.2,3.21,142.72735825338418,208.0,38.998000000000005,Low
4804,17,Friday,Hostel_B,107.460651012991,96.92,31.74,90.8,1.47,-45.4,3.06,78.5854757466524,137.0,27.73,Low
1628,15,Tuesday,Hostel_B,180.4664805046905,176.83,63.0,71.6,3.53,-54.7,6.08,153.84000107490178,248.0,65.69,Medium
3592,7,Friday,Hostel_A,16.466019959502354,16.8,5.26,38.6,0.28,-42.3,1.75,12.442239714210375,19.0,0.0,Low
5536,21,Wednesday,Sports_Complex,6.363381710406577,9.39,3.57,36.1,0.55,-43.4,2.76,8.307601424266037,14.0,4.43,Low
2102,14,Friday,Lecture_Hall_2,172.56318174703455,168.09,59.62,58.0,2.69,-57.5,4.19,127.91762026779834,209.0,62.98,Low
5849,7,Wednesday,Library,28.90111862879398,42.82,8.05,24.7,1.06,-43.2,1.97,34.22492505368679,64.0,16.55,Low
5400,22,Sunday,Admin_Block,28.9202447840048,15.94,1.45,17.7,0.11,-41.7,1.28,13.212155695315253,53.0,8.26,Low
1586,16,Thursday,Cafeteria,162.28261760396995,170.29,53.21,55.8,2.44,-54.4,4.38,148.05129551064462,223.0,42.27,Low
3766,7,Sunday,Lecture_Hall_1,20.552076810992805,14.17,5.89,27.0,0.97,-42.6,1.79,13.542673109615569,9.0,10.95,Low
1372,14,Saturday,Lecture_Hall_1,81.41174888251722,102.75,22.41,31.5,0.99,,2.21,94.37542709464752,100.0,21.97,Low
5799,17,Wednesday,Lab_Block_B,130.6955190654372,149.65,40.94,52.5,1.68,-46.9,2.53,142.10147740882223,148.0,33.94,Low
4618,9,Sunday,Hostel_A,5.0,5.715999999999999,4.31,13.5,0.27,-38.9,0.49,3.830566398407946,13.0,12.44,Low
2553,14,Wednesday,Admin_Block,165.70129841979522,173.71,53.49,69.9,2.17,-52.1,3.64,150.60433130041096,217.0,43.15,High
2272,16,Monday,Lecture_Hall_1,144.52118573383157,103.5,41.46,45.6,2.38,-53.7,3.61,77.22134111447699,177.0,37.1,Low
6208,15,Saturday,Lab_Block_A,88.50709935501104,84.56,22.39,28.4,1.09,-45.7,,76.44763645142281,99.0,29.53,Low
5386,11,Tuesday,Lab_Block_B,136.83840687956848,155.72,55.11,60.1,2.23,-54.4,3.56,113.17020824161067,171.0,53.36,Low
4175,9,Tuesday,Lab_Block_B,114.36026680941836,103.67,37.47,44.4,1.5,-47.4,2.67,93.55067383275949,161.0,25.65,Low
5711,12,Monday,Lecture_Hall_2,128.97033087584737,133.48,34.41,37.9,2.0,-51.6,3.04,127.01871380371374,172.0,25.83,Low
3661,6,Monday,Hostel_A,5.0,13.3,0.0,22.5,0.06,-42.5,0.12,10.615322719360384,5.0,0.0,Low
3211,7,Saturday,Lecture_Hall_1,22.98256568410716,32.488,11.72,51.6,0.6619999999999999,-40.7,1.38,28.7993562125256,10.0,5.76,Low
4186,7,Monday,Lecture_Hall_2,26.67978048774397,5.0,1.71,19.3,0.12,-42.1,,3.6448798565532963,16.0,9.88,Low
3768,18,Wednesday,Lab_Block_A,68.68594958262855,83.01,26.21,40.4,1.15,-49.2,2.17,81.5562426190368,88.0,27.66,Low
1904,8,Friday,Lab_Block_B,17.405679790980592,35.66,12.03,26.2,1.56,-48.8,2.58,27.847062915074094,52.0,10.99,Low
5422,14,Wednesday,Cafeteria,165.26632040628903,170.66,54.00600000000001,58.4,2.4400000000000004,-54.4,4.08,119.70833868267951,214.0,48.55,Low
2635,9,Thursday,Library,89.84555427081408,79.43,31.27,56.3,1.33,,2.38,61.70277106213575,118.0,40.86,Low
1556,18,Monday,Hostel_A,96.49630256345988,97.2,38.86,47.5,1.64,-45.8,3.08,91.9575677820762,120.0,34.01,Low
4603,17,Wednesday,Lab_Block_A,103.99661248827796,97.31,41.14,48.9,1.93,-43.9,3.2,76.15442873605316,112.0,32.72,Low
5897,21,Friday,Lecture_Hall_1,22.35434637398544,15.05,6.76,20.6,0.82,-45.6,1.45,12.757683906955318,40.0,9.32,Low
6296,2,Friday,Lecture_Hall_2,21.976225317930325,30.44,14.15,23.0,0.65,-43.0,1.21,28.41913348072408,31.0,12.61,Low
